school_name,jersey_number,name,position,class_year,height,hometown,high_school_club,gender,country_code,geo_class,UNITID,INSTNM,STABBR,OBEREG,LOCALE,INSTSIZE,CONTROL,gdp_per_capita_ppp,unemployment,gdp_growth,price_level_ratio,econ_distance,econ_ratio
University of North Carolina,12,Lilliah Blum,Forward/Midfielder,Sr.,5' 3'',"Verona, Wisc.",Verona Area High School,Women,USA,international,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,13,Summer Denigan,Midfielder,Gr.,5' 4'',"Union, Ky.",Larry A. Ryle High School,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,16,Camie Maynor,Defender,So.,5' 9'',"Atlanta, Ga.",Roswell High School,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,17,Caitlin Mara,Defender,Jr.,5' 10'',"Winchester, Mass.",Buckingham Browne & Nichols,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,18,Lauren Malsom,Midfielder/Forward,So.,5' 6'',"Marietta, Ga.",Holy Innocents' Episcopal School,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,19,Leah Kuklick,Forward,Fr.,5' 10'',"Wake Forest, N.C.",Heritage High School,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,20,Ashley Pennie,Midfielder,Jr.,5' 4'',"Miami, Fla.",Our Lady of Lourdes Academy,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,22,Deus Stanislaus,Midfielder,Fr.,5' 5'',"Fort Washington, Pa.",Pennwood Cyber Charter School,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,23,Raegan Williams,Defender/Midfielder,Sr.,5' 6'',"Winston-Salem, N.C.",West Forsyth,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,24,Izzi Stratton,Defender,Sr.,6' 0'',"Alpine, Utah",American Heritage School,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,25,Logan Tongberg,Forward,Jr.,5' 7'',"Chevy Chase, Md.",Bethesda Chevy Chase,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,26,Scottie Antonucci,Midfielder,Fr.,5' 4'',"Rancho Cucamonga, Calif.",Etiwanda High School,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,31,Ella Smith,Midfielder/Forward,Sr.,5' 4'',"Charlotte, N.C.",Charlotte Latin,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,32,Chloe Shroff,Defender,Fr.,5' 2'',"Myrtle Beach, S.C.",Vines and Branches,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,40,Abby Gundry,Goalkeeper,Sr.,5' 6'',"Wake Forest, N.C.",Wake Forest,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,43,Shaela Bradley,Midfielder,Jr.,5' 5'',"La Center, Wash.",La Center,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,0,Ryan Gallagher,GK,Gr.,6' 1'',"Tampa, Fla.",Wisconsin,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,1,Eryk Dymora,GK,R-Sr.,6' 3'',"Clifton, N.J.",Monmouth,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,2,Jamie Kabuusu,D/M,So.,5' 10'',"Chestnut Hill, Mass.",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,3,Kamran Acito,D,Sr.,6' 3'',"Manhattan, N.Y.",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,4,Trevor Burns,M,Gr.,5' 8'',"Kansas City, Mo.",Georgetown,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,5,Alex Hauschild,D,So.,6' 2'',"Greenwich, Conn.",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,6,Aleksandar Vukovic,D,Gr.,6' 4'',"Nova Pazova, Serbia",Marshall / UC Riverside,Men,SRB,international,198419,Duke University,NC,5,11,4,2,24651.9500494588,8.439,5.32139169050186,0.383463454699405,48027.307490176,0.33918824825659705
Duke University,7,Alessandro Arlotti,M,Gr.,6' 0'',"Sanremo, Italy",Harvard,Men,ITA,international,198419,Duke University,NC,5,11,4,2,52333.3274270604,8.069,5.0334454866795,0.622657129241247,20345.930112574395,0.7200586411951309
Duke University,8,Nikolai Ronaldo Bull Jorgensen,D/M,Jr.,6' 2'',"Oslo, Norway",,Men,NOR,international,198419,Duke University,NC,5,11,4,2,91051.0831968407,3.231,2.32282354360895,0.870745982491115,18371.825657205904,1.2527794900379525
Duke University,9,Ulfur Bjornsson,F,Jr.,6' 3'',"Hafnarfjörður, Iceland",,Men,ISL,international,198419,Duke University,NC,5,11,4,2,65380.3173049324,3.789,6.11928417467047,0.997187978437653,7298.940234702393,0.8995732691583702
Duke University,10,Drew Kerr,M,Sr.,6' 0'',"Hillsborough, N.C.",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,11,Leonardo D'Ambrosio,M,Gr.,6' 0'',"Turin, Italy",College of Charleston,Men,ITA,international,198419,Duke University,NC,5,11,4,2,52333.3274270604,8.069,5.0334454866795,0.622657129241247,20345.930112574395,0.7200586411951309
Duke University,12,Thomas Vold,M,Jr.,6' 0'',"Oslo, Norway",Northeastern,Men,NOR,international,198419,Duke University,NC,5,11,4,2,91051.0831968407,3.231,2.32282354360895,0.870745982491115,18371.825657205904,1.2527794900379525
Duke University,13,Jose Ortega,F,Sr.,5' 11'',"Bethesda, Md.",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,15,Aridon Racaj,F,Fr.,6' 2'',"Sarpsborg, Norway",,Men,NOR,international,198419,Duke University,NC,5,11,4,2,91051.0831968407,3.231,2.32282354360895,0.870745982491115,18371.825657205904,1.2527794900379525
Duke University,16,Max Simpson,M,Fr.,5' 10'',"Denver, Colo.",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,17,Adrian Byasiima,F,So.,6' 0'',"Nolensville, Tenn.",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,18,Julius Suber,M,So.,6' 2'',"Kirkland, Wash.",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,19,Ian Hecker,M,Fr.,5' 11'',"Sherborn, Mass.",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,20,Preston Zabinko,D,Fr.,6' 0'',"Ann Arbor, Mich.",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,21,Hugo Hill,M,Fr.,5' 9'',"London, England",,Men,GBR,international,198419,Duke University,NC,5,11,4,2,53139.151252206,3.768,4.18537017111771,0.780443314302584,19540.106287428796,0.731146038788676
Duke University,22,Caleb Donaldson,M,Jr.,5' 9'',"Nashville, Tenn.",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,23,Kenan Hot,M,Sr.,5' 11'',"Lincroft, N.J.",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,24,Axel Gudbjornsson,D,Sr.,6' 4'',"Reykjavik, Iceland",,Men,ISL,international,198419,Duke University,NC,5,11,4,2,65380.3173049324,3.789,6.11928417467047,0.997187978437653,7298.940234702393,0.8995732691583702
Duke University,25,Casey Bag,M,Fr.,5' 11'',"Westport, Conn.",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,28,Jackson Blakeney,GK,Fr.,5' 10'',"Bothell, Wash.",Crossfire Premier Academy ECNL,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,29,Tucker Smith,D,Fr.,6' 2'',"Boise, Idaho",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,30,Nathan Gaviser,GK,Jr.,6' 3'',"Edgemont, N.Y.",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,31,Sol Arbib,F,So.,6' 4'',"London, England",,Men,GBR,international,198419,Duke University,NC,5,11,4,2,53139.151252206,3.768,4.18537017111771,0.780443314302584,19540.106287428796,0.731146038788676
Duke University,32,Jackson Lagos,M,Sr.,5' 11'',"Minneapolis, Minn.",,Men,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,1,Molly Vapensky,GK,So.,5' 9'',"Evanston, Ill.",FC United,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,3,Daya King,D,So.,5' 6'',"Moreno Valley, Calif.",Legends FC,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,4,Jocelyn Travers,D,So.,5' 5'',"Santa Cruz, Calif.",Bay Area Surf,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,5,Phoebe Goldthwaite,M,Sr.,5' 7'',"Durham, N.C.",NC Courage Development Academy,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,6,Natalie Chudowsky,M/D,Fr.,5' 7'',"Westport, Conn.",New York Soccer Club,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,7,Cameron Roller,D,Sr.,5' 11'',"Sherman, Texas",Solar Soccer Club,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,8,Elle Piper,D,R-Sr.,5' 4'',"San Jose, Calif.",Bay Area Surf,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,9,Lauren Martinho,M,R-So.,5' 8'',"Cary, N.C.",NC Courage Development Academy,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,10,Avery Oder,F,So.,5' 6'',"Calabasas, Calif.",Beach FC,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,11,Rylee McLanahan,F/M,Fr.,5' 7'',"Edmond, Okla.",Solar Soccer Club,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,13,Mia Minestrella,F,Sr.,5' 8'',"Redondo Beach, Calif.",Beach FC,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,14,Sophia Recupero,M,Jr.,5' 3'',"Hopkinton, Mass.",FC Stars,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,15,Mia Oliaro,M,Sr.,5' 9'',"Chapel Hill, N.C.",NC Courage Development Academy,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,17,Sam Courtwright,M,R-Jr.,5' 8'',"Dallas, Texas",DKSC 04 Voutier,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,18,Katie Shea Collins,F,Jr.,5' 3'',"Gallatin, Tenn.",Tennessee Soccer Club,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,19,Sofia Nuñez,M,Fr.,5' 6'',"Bonita, Calif.",San Diego Surf Soccer Club,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,20,Kosette Koons-Perdikis,M,So.,5' 7'',"Chevy Chase, Md.",Virginia Union FC,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,21,Lexi Coughlin,D,So.,5' 6'',"Corona, Calif.",Legends FC,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,22,Sam Bodensteiner,D,Sr.,5' 7'',"Inverness, Ill.",Sockers FC,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,24,Kaeden Koons-Perdikis,M,Sr.,5' 9'',"Chevy Chase, Md.",Bethesda Soccer Club,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,25,Madison Foxhoven,M,Sr.,5' 4'',"Calabasas, Calif.",LAFC SoCal,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,26,Bianca Dominguez,GK,R-Jr.,5' 6'',"San Francisco, Calif.",Bay Area Surf,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,27,Kaylee Kim,F,So.,5' 4'',"Belmont, Calif.",Bay Area Surf,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Duke University,30,Caroline Dysart,GK,Jr.,5' 8'',"San Diego, Calif.",San Diego Surf DA,Women,USA,us,198419,Duke University,NC,5,11,4,2,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,1,Max Trejo,Goalkeeper,R-Sr.,175,"Lawrence, Kansas",Shawnee Mission (Kan.) East,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,2,Dyland Onwona-Agyeman,Defender,R-Jr.,170,"Des Moines, Iowa",Shattuck St. Mary's School,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,3,Nathan Demian,Defender,R-Sr.,170,"Vancouver, Canada",,Men,CAN,canada,204796,Ohio State University-Main Campus,OH,3,11,5,1,58321.0611834624,5.279,2.32641594463436,0.879780876087693,14358.196356172397,0.802444372132691
Ohio State University,4,Nick McHenry,Defender,So.,160,"Loveland, Ohio",Loveland,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,5,Johnny Rush,Defender,So.,170,"London, England",Repton School,Men,GBR,international,204796,Ohio State University-Main Campus,OH,3,11,5,1,53139.151252206,3.768,4.18537017111771,0.780443314302584,19540.106287428796,0.731146038788676
Ohio State University,6,Thomas Gilej,Defender,Gr.,200,"Wuppertal, Germany",,Men,DEU,international,204796,Ohio State University-Main Campus,OH,3,11,5,1,63676.087821808,3.137,1.83161439976671,0.724942902608952,9003.169717826793,0.8761246327686133
Ohio State University,7,Marko Borkovic,Midfielder,Sr.,160,"Maidenhead, England",Furze Platt Senior School,Men,GBR,international,204796,Ohio State University-Main Campus,OH,3,11,5,1,53139.151252206,3.768,4.18537017111771,0.780443314302584,19540.106287428796,0.731146038788676
Ohio State University,8,Andre Roberts,Midfielder,Jr.,170,"Dublin, Ohio",Dublin Coffman,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,10,Ashton Bilow,Midfielder,Sr.,140,"New Albany, Ohio",New Albany,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,11,Luciano Pechota,Midfielder,Sr.,150,"Avon, Ohio",St. Ignatius,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,12,Joel Demian,Defender,Jr.,165,"Vancouver, Canada",University Hill Secondary,Men,CAN,canada,204796,Ohio State University-Main Campus,OH,3,11,5,1,58321.0611834624,5.279,2.32641594463436,0.879780876087693,14358.196356172397,0.802444372132691
Ohio State University,13,Aaron Hurge,Midfielder,Fr.,145,"Bethesda, Maryland",Dublin Jerome High School,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,14,Nick Skubis,Midfielder,So.,170,"Tampa, Florida",Berkeley Prep High School,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,15,Will Arnesen,Forward,Jr.,155,"Copenhagen, Denmark",,Men,DNK,international,204796,Ohio State University-Main Campus,OH,3,11,5,1,69475.3198650883,4.434,-0.344058639271637,0.862858530829051,3203.937674546498,0.9559167528259453
Ohio State University,16,Anthony Faupel,Forward,So.,160,"St. Louis, Missouri",Francis Howell High School,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,19,Nyle Waugh,Forward,Fr.,185,"Miami, Florida",SAI Academy,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,20,Jacob Maisonneuve,Midfielder,R-So.,180,"Powell, Ohio",Olentangy Liberty,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,21,Martin McLaughlin,Defender,Fr.,150,"Broadview Heights, Ohio",St. Ignatius High School,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,23,Donovan Williams,Defender,Sr.,160,"Pickerington, Ohio",Pickerington North,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,24,RJ Stoller,Goalkeeper,R-So.,175,"Worthington, Ohio",Thomas Worthington,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,25,Michael Ndiweni,Forward,Fr.,170,"Newcastle-upon-Tyne, England",,Men,GBR,international,204796,Ohio State University-Main Campus,OH,3,11,5,1,53139.151252206,3.768,4.18537017111771,0.780443314302584,19540.106287428796,0.731146038788676
Ohio State University,26,Cole Evans,Midfielder,R-Fr.,140,"Springboro, Ohio",Shattuck St. Mary's (Minn),Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,28,Luke Laramore,Goalkeeper,R-Fr.,175,"Milford, Ohio",New Trier (Ill.) High School,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,29,Zsombor Onodi,Forward,R-So.,170,"Cleveland, Ohio",St. Ignatius,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,30,Justis Olorunto,Defender,Fr.,175,"Akron, Ohio",St. Ignatius High School,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,31,Tanner Creech,Forward,Sr.,195,"Cincinnati, Ohio",St. Xavier,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,32,Patrick McLaughlin,Goalkeeper,R-So.,200,"Broadview Heights, Ohio",St. Ignatius,Men,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,0,Lizzie Rozmajzl,Goalkeeper,R-Fr.,5' 9'',"Canton, Ohio",Canton Akron United Force,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,0,Pavitra Karnati,Goalkeeper,Fr.,,"Lewis Center, Ohio",Indy Premier United,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,1,Peighton Northrup,Goalkeeper,Sr.,5' 8'',"Saline, Mich.",Michigan Hawks,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,2,Amanda Schlueter,Forward/Midfielder,Sr.,5' 5'',"Union, Ky.",Kings Hammer ECNL,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,3,Mia McSweeney,Defender,Sr.,5' 7'',"Roseville, Calif.",San Juan Soccer Club,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,4,Ava Bramblett,Defender/Midfielder,Sr.,5' 10'',"Noblesville, Ind.",Indy Premier,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,5,Alexis Knisely,Midfielder/Defender,So.,5' 8'',"Columbus, Ohio",Ohio Premier ECNL,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,6,Nette-Nina Hiltunen,Defender,R-Jr.,5' 5'',"Helsinki, Finland",PK-35 Vantaa,Women,FIN,international,204796,Ohio State University-Main Campus,OH,3,11,5,1,57068.3056478074,6.719,0.489394588644501,0.811814150011676,15610.951891827397,0.785207603650682
Ohio State University,7,Lily Danner,Forward,Sr.,5' 6'',"Cincinnati, Ohio",Cincinnati United Premier,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,8,Ava Greco,Midfielder,Jr.,5' 9'',"Brooklin, Ontario",NDC Ontario,Women,CAN,canada,204796,Ohio State University-Main Campus,OH,3,11,5,1,58321.0611834624,5.279,2.32641594463436,0.879780876087693,14358.196356172397,0.802444372132691
Ohio State University,9,Jadin Bonham,Forward,Jr.,5' 8'',"Avon, Ohio",Internationals Soccer Club,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,10,Elle Britt,Midfielder,Sr.,5' 5'',"Cincinnati, Ohio",Cincinnati United Premier,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,11,Jacinda Bonham,Defender/Midfielder,Jr.,5' 8'',"Avon, Ohio",Internationals Soccer Club,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,12,Micayla Decker,Defender,So.,5' 8'',"Frisco, Texas",Solar Soccer Club,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,13,Ella Giannola,Midfielder,R-Sr.,5' 7'',"Ladera Ranch, Calif",San Diego Surf,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,14,Mai Ly Marella,Defender,Sr.,5' 6'',"Cleveland, Ohio",Cleveland Force Soccer Club,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,15,Berkley Mape,Midfielder,Sr.,5' 9'',"Westlake Village, Calif.",LAFC So Cal,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,16,Natalie Garcia,Midfielder/Defender,Sr.,5' 9'',"Northville, Mich.",Michigan Jaguars FC,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,17,Maliyah Morrison,Forward/Midfielder,Jr.,5' 6'',"Garner, N.C.",NC Courage Academy,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,18,Anika Poremba,Defender/Forward,Jr.,5' 6'',"Ashburn, Va.",NVA ECNL,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
Ohio State University,19,Andrea Lu,Midfielder,R-Fr.,5' 5'',"Palo Alto, Calif.",San Diego Surf,Women,USA,us,204796,Ohio State University-Main Campus,OH,3,11,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
