country_name,iso3,year,any_conflict,n_conflicts,max_intensity_level,max_intensity_label,conflict_types,any_onset,incompatibilities,conflict_ids
Malaysia,MYS,1953,1,1,2,war,extrasystemic,0,territory,229
Malaysia,MYS,1954,1,1,1,minor,extrasystemic,0,territory,229
Malaysia,MYS,1955,1,1,1,minor,extrasystemic,0,territory,229
Malaysia,MYS,1956,1,1,1,minor,extrasystemic,0,territory,229
Malaysia,MYS,1957,1,1,1,minor,extrasystemic,0,territory,229
Malaysia,MYS,1958,1,1,1,minor,internationalized intrastate,1,government,261
Malaysia,MYS,1959,1,1,1,minor,internationalized intrastate,0,government,261
Malaysia,MYS,1960,1,1,1,minor,internationalized intrastate,0,government,261
Malaysia,MYS,1963,1,2,1,minor,interstate; intrastate,1,territory,280; 281
Malaysia,MYS,1964,1,2,1,minor,interstate; intrastate,0,territory,280; 281
Malaysia,MYS,1965,1,2,1,minor,internationalized intrastate; interstate,0,territory,280; 281
Malaysia,MYS,1966,1,2,1,minor,internationalized intrastate; interstate,0,territory,280; 281
Malaysia,MYS,1974,1,1,1,minor,intrastate,1,government,261
Malaysia,MYS,1975,1,1,1,minor,intrastate,0,government,261
Malaysia,MYS,1981,1,1,1,minor,intrastate,1,government,261
Malaysia,MYS,2013,1,1,1,minor,intrastate,1,territory,11487
Niger,NER,1991,1,1,1,minor,intrastate,1,government,430
Niger,NER,1992,1,1,1,minor,intrastate,0,government,430
Niger,NER,1994,1,1,1,minor,intrastate,1,territory,373
Niger,NER,1995,1,1,1,minor,intrastate,1,territory,406
Niger,NER,1997,1,1,1,minor,intrastate,1,government,430
Niger,NER,2007,1,1,1,minor,intrastate,1,government,430
Niger,NER,2008,1,1,1,minor,intrastate,0,government,430
Niger,NER,2015,1,1,1,minor,internationalized intrastate,1,territory,13639
Niger,NER,2016,1,1,1,minor,internationalized intrastate,0,territory,13639
Niger,NER,2017,1,1,1,minor,internationalized intrastate,0,territory,13639
Niger,NER,2018,1,1,1,minor,internationalized intrastate,0,territory,13639
Niger,NER,2019,1,1,1,minor,internationalized intrastate,0,territory,13639
Niger,NER,2020,1,1,1,minor,internationalized intrastate,0,territory,13639
Niger,NER,2021,1,2,1,minor,internationalized intrastate,1,government; territory,13639; 430
Niger,NER,2022,1,2,1,minor,internationalized intrastate,0,government; territory,13639; 430
Niger,NER,2023,1,2,1,minor,internationalized intrastate,0,government; territory,13639; 430
Nigeria,NGA,1966,1,1,1,minor,intrastate,1,government,297
Nigeria,NGA,1967,1,1,2,war,intrastate,1,territory,303
Nigeria,NGA,1968,1,1,2,war,intrastate,0,territory,303
Nigeria,NGA,1969,1,1,2,war,intrastate,0,territory,303
Nigeria,NGA,1970,1,1,2,war,intrastate,0,territory,303
Nigeria,NGA,1983,1,1,1,minor,interstate,1,territory,349
Nigeria,NGA,1996,1,1,1,minor,interstate,1,territory,405
Nigeria,NGA,2004,1,2,1,minor,intrastate,1,territory,424; 425
Nigeria,NGA,2009,1,1,1,minor,intrastate,1,government,297
Nigeria,NGA,2011,1,1,1,minor,intrastate,1,government,297
Nigeria,NGA,2012,1,1,1,minor,internationalized intrastate,0,government,297
Nigeria,NGA,2013,1,1,2,war,internationalized intrastate,0,government,297
Nigeria,NGA,2014,1,1,2,war,internationalized intrastate,0,government,297
Nigeria,NGA,2015,1,2,2,war,internationalized intrastate,1,government; territory,13641; 297
Nigeria,NGA,2016,1,2,2,war,internationalized intrastate,0,government; territory,13641; 297
Nigeria,NGA,2017,1,2,2,war,internationalized intrastate,0,government; territory,13641; 297
Nigeria,NGA,2018,1,2,1,minor,internationalized intrastate,0,government; territory,13641; 297
Nigeria,NGA,2019,1,2,2,war,internationalized intrastate,0,government; territory,13641; 297
Nigeria,NGA,2020,1,2,2,war,internationalized intrastate,0,government; territory,13641; 297
Nigeria,NGA,2021,1,3,2,war,internationalized intrastate; intrastate,1,government; territory,13641; 297; 303
Nigeria,NGA,2022,1,3,2,war,internationalized intrastate; intrastate,0,government; territory,13641; 297; 303
Nigeria,NGA,2023,1,3,2,war,internationalized intrastate,0,government; territory,13641; 297; 303
Nicaragua,NIC,1957,1,1,1,minor,interstate,1,territory,255
Nicaragua,NIC,1977,1,1,1,minor,intrastate,1,government,336
Nicaragua,NIC,1978,1,1,2,war,intrastate,0,government,336
Nicaragua,NIC,1979,1,1,2,war,intrastate,0,government,336
Nicaragua,NIC,1982,1,1,1,minor,intrastate,1,government,336
Nicaragua,NIC,1983,1,1,2,war,intrastate,0,government,336
Nicaragua,NIC,1984,1,1,2,war,intrastate,0,government,336
Nicaragua,NIC,1985,1,1,2,war,intrastate,0,government,336
Nicaragua,NIC,1986,1,1,2,war,intrastate,0,government,336
Nicaragua,NIC,1987,1,1,2,war,intrastate,0,government,336
Nicaragua,NIC,1988,1,1,2,war,intrastate,0,government,336
Nicaragua,NIC,1989,1,1,1,minor,intrastate,0,government,336
Nicaragua,NIC,1990,1,1,1,minor,intrastate,0,government,336
Netherlands,NLD,1962,1,1,1,minor,interstate,1,territory,276
Nepal,NPL,1960,1,1,1,minor,intrastate,1,government,269
Nepal,NPL,1961,1,1,1,minor,intrastate,0,government,269
Nepal,NPL,1962,1,1,1,minor,intrastate,0,government,269
Nepal,NPL,1996,1,1,1,minor,intrastate,1,government,269
Nepal,NPL,1997,1,1,1,minor,intrastate,0,government,269
Nepal,NPL,1998,1,1,1,minor,intrastate,0,government,269
Nepal,NPL,1999,1,1,1,minor,intrastate,0,government,269
Nepal,NPL,2000,1,1,1,minor,intrastate,0,government,269
Nepal,NPL,2001,1,1,1,minor,intrastate,0,government,269
Nepal,NPL,2002,1,1,2,war,intrastate,0,government,269
Nepal,NPL,2003,1,1,2,war,intrastate,0,government,269
Nepal,NPL,2004,1,1,2,war,intrastate,0,government,269
Nepal,NPL,2005,1,1,2,war,intrastate,0,government,269
Nepal,NPL,2006,1,1,1,minor,intrastate,0,government,269
Oman,OMN,1957,1,1,1,minor,internationalized intrastate,1,territory,258
Oman,OMN,1969,1,1,1,minor,internationalized intrastate,1,government,317
Oman,OMN,1970,1,1,1,minor,internationalized intrastate,0,government,317
Oman,OMN,1971,1,1,1,minor,internationalized intrastate,0,government,317
Oman,OMN,1972,1,1,1,minor,internationalized intrastate,0,government,317
Oman,OMN,1973,1,1,1,minor,internationalized intrastate,0,government,317
Oman,OMN,1974,1,1,1,minor,internationalized intrastate,0,government,317
Oman,OMN,1975,1,1,1,minor,internationalized intrastate,0,government,317
Pakistan,PAK,1948,1,1,2,war,interstate,1,territory,218
Pakistan,PAK,1964,1,1,1,minor,interstate,1,territory,218
Pakistan,PAK,1965,1,1,2,war,interstate,0,territory,218
Pakistan,PAK,1971,1,2,2,war,interstate; intrastate,1,territory,218; 312
Pakistan,PAK,1974,1,1,2,war,intrastate,1,territory,325
Pakistan,PAK,1975,1,1,1,minor,intrastate,0,territory,325
Pakistan,PAK,1976,1,1,1,minor,intrastate,0,territory,325
Pakistan,PAK,1977,1,1,1,minor,intrastate,0,territory,325
Pakistan,PAK,1984,1,1,1,minor,interstate,1,territory,218
Pakistan,PAK,1987,1,1,1,minor,interstate,1,territory,218
Pakistan,PAK,1989,1,1,1,minor,interstate,1,territory,218
Pakistan,PAK,1990,1,2,1,minor,interstate; intrastate,1,government; territory,218; 404
Pakistan,PAK,1991,1,1,1,minor,interstate,0,territory,218
Pakistan,PAK,1992,1,1,1,minor,interstate,0,territory,218
Pakistan,PAK,1994,1,2,1,minor,interstate; intrastate,1,government; territory,218; 404
Pakistan,PAK,1995,1,1,1,minor,intrastate,0,government,404
Pakistan,PAK,1996,1,2,1,minor,interstate; intrastate,1,government; territory,218; 404
Pakistan,PAK,1997,1,1,1,minor,interstate,0,territory,218
Pakistan,PAK,1998,1,1,1,minor,interstate,0,territory,218
Pakistan,PAK,1999,1,1,1,minor,interstate,0,territory,218
Pakistan,PAK,2000,1,1,1,minor,interstate,0,territory,218
Pakistan,PAK,2001,1,1,1,minor,interstate,0,territory,218
Pakistan,PAK,2002,1,1,1,minor,interstate,0,territory,218
Pakistan,PAK,2003,1,1,1,minor,interstate,0,territory,218
Pakistan,PAK,2004,1,1,1,minor,intrastate,1,territory,325
Pakistan,PAK,2006,1,1,1,minor,intrastate,1,territory,325
Pakistan,PAK,2007,1,2,1,minor,intrastate,1,government; territory,325; 404
Pakistan,PAK,2008,1,2,2,war,intrastate,0,government; territory,325; 404
Pakistan,PAK,2009,1,2,2,war,intrastate,0,government; territory,325; 404
Pakistan,PAK,2010,1,1,2,war,intrastate,0,government,404
Pakistan,PAK,2011,1,2,2,war,intrastate,1,government; territory,325; 404
Pakistan,PAK,2012,1,2,2,war,intrastate,0,government; territory,325; 404
Pakistan,PAK,2013,1,3,2,war,interstate; intrastate,1,government; territory,218; 325; 404
Pakistan,PAK,2014,1,3,2,war,interstate; intrastate,0,government; territory,218; 325; 404
Pakistan,PAK,2015,1,3,2,war,internationalized intrastate; interstate; intrastate,0,government; territory,218; 325; 404
Pakistan,PAK,2016,1,4,1,minor,internationalized intrastate; interstate; intrastate,1,government; territory,13936; 218; 325; 404
Pakistan,PAK,2017,1,3,1,minor,internationalized intrastate; interstate; intrastate,0,government; territory,13936; 218; 404
Pakistan,PAK,2018,1,3,1,minor,internationalized intrastate; interstate; intrastate,0,government; territory,13936; 218; 404
Pakistan,PAK,2019,1,4,1,minor,interstate; intrastate,1,government; territory,13936; 218; 325; 404
Pakistan,PAK,2020,1,3,1,minor,interstate; intrastate,0,government; territory,218; 325; 404
Pakistan,PAK,2021,1,3,1,minor,intrastate,1,government; territory,13936; 325; 404
Pakistan,PAK,2022,1,3,1,minor,intrastate,0,government; territory,13936; 325; 404
Pakistan,PAK,2023,1,3,1,minor,intrastate,0,government; territory,13936; 325; 404
Panama,PAN,1989,1,2,1,minor,interstate; intrastate,1,government,367; 368
Peru,PER,1965,1,1,1,minor,intrastate,1,government,292
Peru,PER,1982,1,1,1,minor,intrastate,1,government,292
Peru,PER,1983,1,1,2,war,intrastate,0,government,292
Peru,PER,1984,1,1,2,war,intrastate,0,government,292
Peru,PER,1985,1,1,2,war,intrastate,0,government,292
Peru,PER,1986,1,1,1,minor,intrastate,0,government,292
Peru,PER,1987,1,1,1,minor,intrastate,0,government,292
Peru,PER,1988,1,1,2,war,intrastate,0,government,292
Peru,PER,1989,1,1,2,war,intrastate,0,government,292
Peru,PER,1990,1,1,2,war,intrastate,0,government,292
Peru,PER,1991,1,1,2,war,intrastate,0,government,292
Peru,PER,1992,1,1,2,war,intrastate,0,government,292
Peru,PER,1993,1,1,1,minor,intrastate,0,government,292
Peru,PER,1994,1,1,1,minor,intrastate,0,government,292
Peru,PER,1995,1,2,1,minor,interstate; intrastate,1,government; territory,292; 403
Peru,PER,1996,1,1,1,minor,intrastate,0,government,292
Peru,PER,1997,1,1,1,minor,intrastate,0,government,292
Peru,PER,1998,1,1,1,minor,intrastate,0,government,292
Peru,PER,1999,1,1,1,minor,intrastate,0,government,292
Peru,PER,2007,1,1,1,minor,intrastate,1,government,292
Peru,PER,2008,1,1,1,minor,intrastate,0,government,292
Peru,PER,2009,1,1,1,minor,intrastate,0,government,292
Peru,PER,2010,1,1,1,minor,intrastate,0,government,292
Philippines,PHL,1946,1,1,2,war,intrastate,1,government,209
Philippines,PHL,1947,1,1,2,war,intrastate,0,government,209
Philippines,PHL,1948,1,1,2,war,intrastate,0,government,209
Philippines,PHL,1949,1,1,2,war,intrastate,0,government,209
Philippines,PHL,1950,1,1,2,war,intrastate,0,government,209
Philippines,PHL,1951,1,1,2,war,intrastate,0,government,209
Philippines,PHL,1952,1,1,2,war,intrastate,0,government,209
Philippines,PHL,1953,1,1,2,war,intrastate,0,government,209
Philippines,PHL,1954,1,1,2,war,intrastate,0,government,209
Philippines,PHL,1969,1,1,1,minor,intrastate,1,government,209
Philippines,PHL,1970,1,2,1,minor,intrastate,1,government; territory,209; 308
Philippines,PHL,1971,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,1972,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,1973,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,1974,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,1975,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,1976,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,1977,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,1978,1,2,2,war,intrastate,0,government; territory,209; 308
Philippines,PHL,1979,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,1980,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,1981,1,2,2,war,intrastate,0,government; territory,209; 308
Philippines,PHL,1982,1,2,2,war,intrastate,0,government; territory,209; 308
Philippines,PHL,1983,1,2,2,war,intrastate,0,government; territory,209; 308
Philippines,PHL,1984,1,2,2,war,intrastate,0,government; territory,209; 308
Philippines,PHL,1985,1,2,2,war,intrastate,0,government; territory,209; 308
Philippines,PHL,1986,1,2,2,war,intrastate,0,government; territory,209; 308
Philippines,PHL,1987,1,2,2,war,intrastate,0,government; territory,209; 308
Philippines,PHL,1988,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,1989,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,1990,1,2,2,war,intrastate,0,government; territory,209; 308
Philippines,PHL,1991,1,1,2,war,intrastate,0,government,209
Philippines,PHL,1992,1,1,1,minor,intrastate,0,government,209
Philippines,PHL,1993,1,2,1,minor,intrastate,1,government; territory,209; 308
Philippines,PHL,1994,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,1995,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,1996,1,1,1,minor,intrastate,0,territory,308
Philippines,PHL,1997,1,2,1,minor,intrastate,1,government; territory,209; 308
Philippines,PHL,1998,1,1,1,minor,intrastate,0,territory,308
Philippines,PHL,1999,1,2,1,minor,intrastate,1,government; territory,209; 308
Philippines,PHL,2000,1,2,2,war,intrastate,0,government; territory,209; 308
Philippines,PHL,2001,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,2002,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,2003,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,2004,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,2005,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,2006,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,2007,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,2008,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,2009,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,2010,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,2011,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,2012,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,2013,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,2014,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,2015,1,2,1,minor,intrastate,0,government; territory,209; 308
Philippines,PHL,2016,1,3,1,minor,intrastate,1,government; territory,14275; 209; 308
Philippines,PHL,2017,1,3,2,war,internationalized intrastate; intrastate,0,government; territory,14275; 209; 308
Philippines,PHL,2018,1,3,1,minor,intrastate,0,government; territory,14275; 209; 308
Philippines,PHL,2019,1,3,1,minor,intrastate,0,government; territory,14275; 209; 308
Philippines,PHL,2020,1,3,1,minor,intrastate,0,government; territory,14275; 209; 308
Philippines,PHL,2021,1,2,1,minor,intrastate,0,government; territory,14275; 209
Philippines,PHL,2022,1,2,1,minor,intrastate,0,government; territory,14275; 209
Philippines,PHL,2023,1,2,1,minor,intrastate,0,government; territory,14275; 209
Papua New Guinea,PNG,1990,1,1,1,minor,intrastate,1,territory,369
Papua New Guinea,PNG,1992,1,1,1,minor,intrastate,1,territory,369
Papua New Guinea,PNG,1993,1,1,1,minor,intrastate,0,territory,369
Papua New Guinea,PNG,1994,1,1,1,minor,intrastate,0,territory,369
Papua New Guinea,PNG,1995,1,1,1,minor,intrastate,0,territory,369
Papua New Guinea,PNG,1996,1,1,1,minor,intrastate,0,territory,369
North Korea,PRK,1949,1,1,1,minor,interstate,1,territory,235
North Korea,PRK,1950,1,1,2,war,interstate,0,territory,235
North Korea,PRK,1951,1,1,2,war,interstate,0,territory,235
North Korea,PRK,1952,1,1,2,war,interstate,0,territory,235
North Korea,PRK,1953,1,1,2,war,interstate,0,territory,235
Paraguay,PRY,1947,1,1,2,war,intrastate,1,government,220
Paraguay,PRY,1954,1,1,1,minor,intrastate,1,government,220
Paraguay,PRY,1989,1,1,1,minor,intrastate,1,government,220
Romania,ROU,1989,1,1,1,minor,intrastate,1,government,370
Russia,RUS,1946,1,4,2,war,intrastate,1,territory,210; 211; 212; 213
Russia,RUS,1947,1,3,2,war,intrastate,0,territory,210; 212; 213
Russia,RUS,1948,1,3,2,war,intrastate,0,territory,210; 212; 213
Russia,RUS,1949,1,1,1,minor,intrastate,0,territory,213
Russia,RUS,1950,1,1,1,minor,intrastate,0,territory,213
Russia,RUS,1956,1,1,2,war,interstate,1,government,250
Russia,RUS,1969,1,1,1,minor,interstate,1,territory,305
Russia,RUS,1979,1,1,1,minor,interstate,1,government,431
Russia,RUS,1990,1,2,1,minor,intrastate,1,territory,376; 377
Russia,RUS,1991,1,1,1,minor,intrastate,0,territory,376
Russia,RUS,1993,1,1,1,minor,intrastate,1,government,399
Russia,RUS,1994,1,1,1,minor,intrastate,1,territory,401
Russia,RUS,1995,1,1,2,war,intrastate,0,territory,401
Russia,RUS,1996,1,1,2,war,intrastate,0,territory,401
Russia,RUS,1999,1,2,2,war,intrastate,1,territory,401; 414
Russia,RUS,2000,1,1,2,war,intrastate,0,territory,401
Russia,RUS,2001,1,1,1,minor,intrastate,0,territory,401
Russia,RUS,2002,1,1,2,war,intrastate,0,territory,401
Russia,RUS,2003,1,1,1,minor,intrastate,0,territory,401
Russia,RUS,2004,1,1,2,war,intrastate,0,territory,401
Russia,RUS,2005,1,1,1,minor,intrastate,0,territory,401
Russia,RUS,2006,1,1,1,minor,intrastate,0,territory,401
Russia,RUS,2007,1,2,1,minor,intrastate,1,territory,401; 432
Russia,RUS,2008,1,1,1,minor,intrastate,0,territory,432
Russia,RUS,2009,1,1,1,minor,intrastate,0,territory,432
Russia,RUS,2010,1,1,1,minor,intrastate,0,territory,432
Russia,RUS,2011,1,1,1,minor,intrastate,0,territory,432
Russia,RUS,2012,1,1,1,minor,intrastate,0,territory,432
Russia,RUS,2013,1,1,1,minor,intrastate,0,territory,432
Russia,RUS,2014,1,1,1,minor,intrastate,0,territory,432
Russia,RUS,2015,1,2,1,minor,intrastate,1,territory,13588; 432
Russia,RUS,2016,1,1,1,minor,intrastate,0,territory,13588
Russia,RUS,2017,1,1,1,minor,intrastate,0,territory,13588
Russia,RUS,2018,1,1,1,minor,intrastate,0,territory,13588
Russia,RUS,2019,1,1,1,minor,intrastate,0,territory,13588
Russia,RUS,2020,1,1,1,minor,intrastate,0,territory,13588
Russia,RUS,2022,1,1,2,war,interstate,1,both,13243
Russia,RUS,2023,1,2,2,war,interstate; intrastate,1,both; government,13243; 399
Rwanda,RWA,1990,1,1,2,war,internationalized intrastate,1,government,374
Rwanda,RWA,1991,1,1,1,minor,intrastate,0,government,374
Rwanda,RWA,1992,1,1,1,minor,intrastate,0,government,374
Rwanda,RWA,1993,1,1,1,minor,intrastate,0,government,374
Rwanda,RWA,1994,1,1,2,war,intrastate,0,government,374
Rwanda,RWA,1996,1,1,1,minor,intrastate,1,government,374
Rwanda,RWA,1997,1,1,2,war,intrastate,0,government,374
Rwanda,RWA,1998,1,1,2,war,intrastate,0,government,374
Rwanda,RWA,1999,1,1,1,minor,intrastate,0,government,374
Rwanda,RWA,2000,1,1,1,minor,intrastate,0,government,374
Rwanda,RWA,2001,1,1,2,war,intrastate,0,government,374
Rwanda,RWA,2002,1,1,1,minor,intrastate,0,government,374
Rwanda,RWA,2009,1,1,2,war,internationalized intrastate,1,government,374
Rwanda,RWA,2010,1,1,1,minor,internationalized intrastate,0,government,374
Rwanda,RWA,2011,1,1,1,minor,internationalized intrastate,0,government,374
Rwanda,RWA,2012,1,1,1,minor,internationalized intrastate,0,government,374
Rwanda,RWA,2016,1,1,1,minor,internationalized intrastate,1,government,374
Rwanda,RWA,2019,1,1,1,minor,internationalized intrastate,1,government,374
Rwanda,RWA,2020,1,1,1,minor,internationalized intrastate,0,government,374
Rwanda,RWA,2022,1,1,1,minor,intrastate,1,government,374
Rwanda,RWA,2023,1,1,1,minor,intrastate,0,government,374
Saudi Arabia,SAU,1979,1,1,1,minor,intrastate,1,government,340
Sudan,SDN,1963,1,1,2,war,intrastate,1,territory,282
Sudan,SDN,1964,1,1,2,war,intrastate,0,territory,282
Sudan,SDN,1965,1,1,2,war,intrastate,0,territory,282
Sudan,SDN,1966,1,1,2,war,intrastate,0,territory,282
Sudan,SDN,1967,1,1,2,war,intrastate,0,territory,282
Sudan,SDN,1968,1,1,2,war,intrastate,0,territory,282
Sudan,SDN,1969,1,1,2,war,intrastate,0,territory,282
Sudan,SDN,1970,1,1,2,war,intrastate,0,territory,282
Sudan,SDN,1971,1,2,2,war,intrastate,1,government; territory,282; 309
Sudan,SDN,1972,1,1,2,war,intrastate,0,territory,282
Sudan,SDN,1976,1,1,1,minor,intrastate,1,government,309
Sudan,SDN,1983,1,1,2,war,intrastate,1,government,309
Sudan,SDN,1984,1,1,2,war,intrastate,0,government,309
Sudan,SDN,1985,1,1,2,war,intrastate,0,government,309
Sudan,SDN,1986,1,1,2,war,intrastate,0,government,309
Sudan,SDN,1987,1,1,2,war,intrastate,0,government,309
Sudan,SDN,1988,1,1,2,war,intrastate,0,government,309
Sudan,SDN,1989,1,1,2,war,intrastate,0,government,309
Sudan,SDN,1990,1,1,2,war,intrastate,0,government,309
Sudan,SDN,1991,1,1,2,war,intrastate,0,government,309
Sudan,SDN,1992,1,1,2,war,intrastate,0,government,309
Sudan,SDN,1993,1,1,1,minor,intrastate,0,government,309
Sudan,SDN,1994,1,1,1,minor,intrastate,0,government,309
Sudan,SDN,1995,1,1,2,war,intrastate,0,government,309
Sudan,SDN,1996,1,1,2,war,intrastate,0,government,309
Sudan,SDN,1997,1,1,2,war,intrastate,0,government,309
Sudan,SDN,1998,1,1,2,war,intrastate,0,government,309
Sudan,SDN,1999,1,1,2,war,intrastate,0,government,309
Sudan,SDN,2000,1,1,2,war,intrastate,0,government,309
Sudan,SDN,2001,1,1,2,war,intrastate,0,government,309
Sudan,SDN,2002,1,1,2,war,intrastate,0,government,309
Sudan,SDN,2003,1,1,2,war,internationalized intrastate,0,government,309
Sudan,SDN,2004,1,1,2,war,intrastate,0,government,309
Sudan,SDN,2005,1,1,1,minor,intrastate,0,government,309
Sudan,SDN,2006,1,1,2,war,intrastate,0,government,309
Sudan,SDN,2007,1,1,1,minor,intrastate,0,government,309
Sudan,SDN,2008,1,1,1,minor,intrastate,0,government,309
Sudan,SDN,2009,1,1,1,minor,intrastate,0,government,309
Sudan,SDN,2010,1,1,2,war,intrastate,0,government,309
Sudan,SDN,2011,1,2,2,war,internationalized intrastate; intrastate,1,government; territory,11344; 309
Sudan,SDN,2012,1,2,2,war,interstate; intrastate,1,government; territory,11348; 309
Sudan,SDN,2013,1,1,1,minor,intrastate,0,government,309
Sudan,SDN,2014,1,1,1,minor,intrastate,0,government,309
Sudan,SDN,2015,1,1,2,war,intrastate,0,government,309
Sudan,SDN,2016,1,1,2,war,intrastate,0,government,309
Sudan,SDN,2017,1,1,1,minor,intrastate,0,government,309
Sudan,SDN,2018,1,1,1,minor,intrastate,0,government,309
Sudan,SDN,2020,1,1,1,minor,intrastate,1,government,309
Sudan,SDN,2021,1,1,1,minor,intrastate,0,government,309
Sudan,SDN,2022,1,1,1,minor,intrastate,0,government,309
Sudan,SDN,2023,1,1,2,war,intrastate,0,government,309
Senegal,SEN,1990,1,1,1,minor,intrastate,1,territory,375
Senegal,SEN,1992,1,1,1,minor,intrastate,1,territory,375
Senegal,SEN,1993,1,1,1,minor,intrastate,0,territory,375
Senegal,SEN,1995,1,1,1,minor,intrastate,1,territory,375
Senegal,SEN,1997,1,1,1,minor,intrastate,1,territory,375
Senegal,SEN,1998,1,1,1,minor,intrastate,0,territory,375
Senegal,SEN,2000,1,1,1,minor,intrastate,1,territory,375
Senegal,SEN,2001,1,1,1,minor,intrastate,0,territory,375
Senegal,SEN,2003,1,1,1,minor,intrastate,1,territory,375
Senegal,SEN,2011,1,1,1,minor,intrastate,1,territory,375
Sierra Leone,SLE,1991,1,1,1,minor,internationalized intrastate,1,government,382
Sierra Leone,SLE,1992,1,1,1,minor,internationalized intrastate,0,government,382
Sierra Leone,SLE,1993,1,1,1,minor,internationalized intrastate,0,government,382
Sierra Leone,SLE,1994,1,1,1,minor,internationalized intrastate,0,government,382
Sierra Leone,SLE,1995,1,1,2,war,internationalized intrastate,0,government,382
Sierra Leone,SLE,1996,1,1,1,minor,internationalized intrastate,0,government,382
Sierra Leone,SLE,1997,1,1,1,minor,internationalized intrastate,0,government,382
Sierra Leone,SLE,1998,1,1,2,war,internationalized intrastate,0,government,382
Sierra Leone,SLE,1999,1,1,2,war,internationalized intrastate,0,government,382
Sierra Leone,SLE,2000,1,1,1,minor,internationalized intrastate,0,government,382
Sierra Leone,SLE,2001,1,1,1,minor,intrastate,0,government,382
El Salvador,SLV,1969,1,1,2,war,interstate,1,territory,306
El Salvador,SLV,1972,1,1,1,minor,intrastate,1,government,316
El Salvador,SLV,1979,1,1,1,minor,intrastate,1,government,316
El Salvador,SLV,1980,1,1,1,minor,intrastate,0,government,316
El Salvador,SLV,1981,1,1,2,war,intrastate,0,government,316
El Salvador,SLV,1982,1,1,2,war,intrastate,0,government,316
El Salvador,SLV,1983,1,1,2,war,intrastate,0,government,316
El Salvador,SLV,1984,1,1,2,war,intrastate,0,government,316
El Salvador,SLV,1985,1,1,2,war,intrastate,0,government,316
El Salvador,SLV,1986,1,1,2,war,intrastate,0,government,316
El Salvador,SLV,1987,1,1,2,war,intrastate,0,government,316
El Salvador,SLV,1988,1,1,2,war,intrastate,0,government,316
El Salvador,SLV,1989,1,1,2,war,intrastate,0,government,316
El Salvador,SLV,1990,1,1,1,minor,intrastate,0,government,316
El Salvador,SLV,1991,1,1,1,minor,intrastate,0,government,316
Somalia,SOM,1964,1,1,1,minor,interstate,1,territory,268
Somalia,SOM,1977,1,1,2,war,interstate,1,territory,268
Somalia,SOM,1978,1,1,2,war,interstate,0,territory,268
Somalia,SOM,1980,1,1,1,minor,interstate,1,territory,268
Somalia,SOM,1982,1,1,1,minor,intrastate,1,government,337
Somalia,SOM,1983,1,1,1,minor,intrastate,0,government,337
Somalia,SOM,1984,1,1,1,minor,intrastate,0,government,337
Somalia,SOM,1986,1,1,1,minor,intrastate,1,government,337
Somalia,SOM,1987,1,1,1,minor,intrastate,0,government,337
Somalia,SOM,1988,1,1,2,war,intrastate,0,government,337
Somalia,SOM,1989,1,1,1,minor,intrastate,0,government,337
Somalia,SOM,1990,1,1,2,war,intrastate,0,government,337
Somalia,SOM,1991,1,1,2,war,intrastate,0,government,337
Somalia,SOM,1992,1,1,2,war,intrastate,0,government,337
Somalia,SOM,1993,1,1,1,minor,intrastate,0,government,337
Somalia,SOM,1994,1,1,1,minor,intrastate,0,government,337
Somalia,SOM,1995,1,1,1,minor,intrastate,0,government,337
Somalia,SOM,1996,1,1,1,minor,intrastate,0,government,337
Somalia,SOM,2001,1,1,1,minor,intrastate,1,government,337
