school_name,gender,platform,base_url,status,division,source_id,softball_roster,field_hockey_roster,beach_volleyball_roster,football_roster,baseball_roster,cross_country_roster,soccer_roster,volleyball_roster,water_polo_roster,basketball_roster,bowling_roster,fencing_roster,gymnastics_roster,ice_hockey_roster,swimming_diving_roster,track_field_roster,wrestling_roster,golf_roster,lacrosse_roster,rowing_roster,tennis_roster
"Pennsylvania Western University, Clarion",Women,Sidearm Sports,http://www.clariongoldeneagles.com/,OK,II,579,https://clariongoldeneagles.com/sports/softball/roster,,,,,https://clariongoldeneagles.com/sports/womens-cross-country/roster,https://clariongoldeneagles.com/sports/womens-soccer/roster,https://clariongoldeneagles.com/sports/womens-volleyball/roster,,https://clariongoldeneagles.com/sports/womens-basketball/roster,,,,,https://clariongoldeneagles.com/sports/womens-swimming-and-diving/roster,https://clariongoldeneagles.com/sports/womens-track-and-field/roster,,https://clariongoldeneagles.com/sports/womens-golf/roster,,,https://clariongoldeneagles.com/sports/womens-tennis/roster
"Pennsylvania Western University, Edinboro",Men,Sidearm Sports,http://www.gofightingscots.com/,OK,II,580,,,,https://gofightingscots.com/sports/football/roster,,https://gofightingscots.com/sports/mens-cross-country/roster,,,,https://gofightingscots.com/sports/mens-basketball/roster,,,,,https://gofightingscots.com/sports/mens-swimming-and-diving/roster,https://gofightingscots.com/sports/mens-track-and-field/roster,https://gofightingscots.com/sports/wrestling/roster,,,,https://gofightingscots.com/sports/mens-tennis/roster
"Pennsylvania Western University, Edinboro",Women,Sidearm Sports,http://www.gofightingscots.com/,OK,II,580,https://gofightingscots.com/sports/softball/roster,,,,,https://gofightingscots.com/sports/womens-cross-country/roster,https://gofightingscots.com/sports/womens-soccer/roster,https://gofightingscots.com/sports/womens-volleyball/roster,,https://gofightingscots.com/sports/womens-basketball/roster,,,,,https://gofightingscots.com/sports/womens-swimming-and-diving/roster,https://gofightingscots.com/sports/womens-track-and-field/roster,https://gofightingscots.com/sports/womens-wrestling/roster,https://gofightingscots.com/sports/womens-golf/roster,https://gofightingscots.com/sports/womens-lacrosse/roster,,https://gofightingscots.com/sports/womens-tennis/roster
Pepperdine University,Men,Sidearm Sports,http://www.pepperdinewaves.com/,OK,I,581,,,,,https://pepperdinewaves.com/sports/baseball/roster,https://pepperdinewaves.com/sports/cross-country/roster,,https://pepperdinewaves.com/sports/mens-volleyball/roster,https://pepperdinewaves.com/sports/mens-water-polo/roster,https://pepperdinewaves.com/sports/mens-basketball/roster,,,,,,https://pepperdinewaves.com/sports/track-and-field/roster,,https://pepperdinewaves.com/sports/mens-golf/roster,,,https://pepperdinewaves.com/sports/mens-tennis/roster
Pepperdine University,Women,Sidearm Sports,http://www.pepperdinewaves.com/,OK,I,581,,,https://pepperdinewaves.com/sports/womens-beach-volleyball/roster,,,https://pepperdinewaves.com/sports/cross-country/roster,https://pepperdinewaves.com/sports/womens-soccer/roster,https://pepperdinewaves.com/sports/womens-volleyball/roster,,https://pepperdinewaves.com/sports/womens-basketball/roster,,,,,https://pepperdinewaves.com/sports/womens-swimming-and-diving/roster,https://pepperdinewaves.com/sports/track-and-field/roster,,https://pepperdinewaves.com/sports/womens-golf/roster,,,https://pepperdinewaves.com/sports/womens-tennis/roster
Pfeiffer University,Men,Sidearm Sports,http://www.gofalconsports.com/,OK,III,582,,,,,https://gofalconsports.com/sports/baseball/roster,https://gofalconsports.com/sports/mens-cross-country/roster,https://gofalconsports.com/sports/mens-soccer/roster,,,https://gofalconsports.com/sports/mens-basketball/roster,,,,,,https://gofalconsports.com/sports/mens-track-and-field/roster,,https://gofalconsports.com/sports/mens-golf/roster,https://gofalconsports.com/sports/mens-lacrosse/roster,,https://gofalconsports.com/sports/mens-tennis/roster
Pfeiffer University,Women,Sidearm Sports,http://www.gofalconsports.com/,OK,III,582,https://gofalconsports.com/sports/softball/roster,,,,,https://gofalconsports.com/sports/womens-cross-country/roster,https://gofalconsports.com/sports/womens-soccer/roster,https://gofalconsports.com/sports/womens-volleyball/roster,,https://gofalconsports.com/sports/womens-basketball/roster,,,,,,https://gofalconsports.com/sports/womens-track-and-field/roster,,https://gofalconsports.com/sports/womens-golf/roster,https://gofalconsports.com/sports/womens-lacrosse/roster,,https://gofalconsports.com/sports/womens-tennis/roster
Piedmont University,Men,Sidearm Sports,http://www.piedmontlions.com/,OK,III,583,,,,,https://piedmontlions.com/sports/baseball/roster,https://piedmontlions.com/sports/mens-cross-country/roster,https://piedmontlions.com/sports/mens-soccer/roster,,,https://piedmontlions.com/sports/mens-basketball/roster,,,,,https://piedmontlions.com/sports/mens-swimming/roster,https://piedmontlions.com/sports/mens-track-and-field/roster,,https://piedmontlions.com/sports/mens-golf/roster,https://piedmontlions.com/sports/mens-lacrosse/roster,,https://piedmontlions.com/sports/mens-tennis/roster
Piedmont University,Women,Sidearm Sports,http://www.piedmontlions.com/,OK,III,583,https://piedmontlions.com/sports/softball/roster,,,,,https://piedmontlions.com/sports/womens-cross-country/roster,https://piedmontlions.com/sports/womens-soccer/roster,https://piedmontlions.com/sports/womens-volleyball/roster,,https://piedmontlions.com/sports/womens-basketball/roster,,,,,https://piedmontlions.com/sports/womens-swimming/roster,https://piedmontlions.com/sports/womens-track-and-field/roster,,https://piedmontlions.com/sports/womens-golf/roster,https://piedmontlions.com/sports/womens-lacrosse/roster,,https://piedmontlions.com/sports/womens-tennis/roster
Pittsburg State University,Men,Sidearm Sports,http://www.pittstategorillas.com/,OK,II,584,,,,https://pittstategorillas.com/sports/football/roster,https://pittstategorillas.com/sports/baseball/roster,https://pittstategorillas.com/sports/mens-cross-country/roster,,,,https://pittstategorillas.com/sports/mens-basketball/roster,,,,,,https://pittstategorillas.com/sports/mens-track-and-field/roster,,https://pittstategorillas.com/sports/golf/roster,,,
Pittsburg State University,Women,Sidearm Sports,http://www.pittstategorillas.com/,OK,II,584,https://pittstategorillas.com/sports/softball/roster,,,,,https://pittstategorillas.com/sports/womens-cross-country/roster,https://pittstategorillas.com/sports/womens-soccer/roster,https://pittstategorillas.com/sports/womens-volleyball/roster,,https://pittstategorillas.com/sports/womens-basketball/roster,,,,,,https://pittstategorillas.com/sports/womens-track-and-field/roster,,https://pittstategorillas.com/sports/womens-golf/roster,,,
Plattsburgh State University of New York,Men,Sidearm Sports,http://www.gocardinalsports.com/,OK,III,585,,,,,https://gocardinalsports.com/sports/baseball/roster,https://gocardinalsports.com/sports/mens-cross-country/roster,https://gocardinalsports.com/sports/mens-soccer/roster,,,https://gocardinalsports.com/sports/mens-basketball/roster,,,,https://gocardinalsports.com/sports/mens-ice-hockey/roster,,https://gocardinalsports.com/sports/mens-track-and-field/roster,,,https://gocardinalsports.com/sports/mens-lacrosse/roster,,
Plattsburgh State University of New York,Women,Sidearm Sports,http://www.gocardinalsports.com/,OK,III,585,https://gocardinalsports.com/sports/softball/roster,,,,,https://gocardinalsports.com/sports/womens-cross-country/roster,https://gocardinalsports.com/sports/womens-soccer/roster,https://gocardinalsports.com/sports/womens-volleyball/roster,,https://gocardinalsports.com/sports/womens-basketball/roster,,,,https://gocardinalsports.com/sports/womens-ice-hockey/roster,,https://gocardinalsports.com/sports/womens-track-and-field/roster,,,https://gocardinalsports.com/sports/womens-lacrosse/roster,,https://gocardinalsports.com/sports/womens-tennis/roster
Plymouth State University,Men,Sidearm Sports,http://athletics.plymouth.edu/,OK,III,586,,,,https://athletics.plymouth.edu/sports/football/roster,https://athletics.plymouth.edu/sports/baseball/roster,https://athletics.plymouth.edu/sports/cross-country/roster,https://athletics.plymouth.edu/sports/mens-soccer/roster,,,https://athletics.plymouth.edu/sports/mens-basketball/roster,,,,https://athletics.plymouth.edu/sports/mens-ice-hockey/roster,https://athletics.plymouth.edu/sports/mens-swimming-and-diving/roster,https://athletics.plymouth.edu/sports/mens-track-and-field/roster,https://athletics.plymouth.edu/sports/wrestling/roster,,https://athletics.plymouth.edu/sports/mens-lacrosse/roster,,
Plymouth State University,Women,Sidearm Sports,http://athletics.plymouth.edu/,OK,III,586,https://athletics.plymouth.edu/sports/softball/roster,https://athletics.plymouth.edu/sports/field-hockey/roster,,,,https://athletics.plymouth.edu/sports/cross-country/roster,https://athletics.plymouth.edu/sports/womens-soccer/roster,https://athletics.plymouth.edu/sports/womens-volleyball/roster,,https://athletics.plymouth.edu/sports/womens-basketball/roster,,,,https://athletics.plymouth.edu/sports/womens-ice-hockey/roster,https://athletics.plymouth.edu/sports/womens-swimming-and-diving/roster,https://athletics.plymouth.edu/sports/womens-track-and-field/roster,,,https://athletics.plymouth.edu/sports/womens-lacrosse/roster,,https://athletics.plymouth.edu/sports/womens-tennis/roster
Point Loma Nazarene University,Men,Sidearm Sports,http://www.plnusealions.com/,OK,II,587,,,,,https://plnusealions.com/sports/baseball/roster,https://plnusealions.com/sports/cross-country/roster,https://plnusealions.com/sports/mens-soccer/roster,,,https://plnusealions.com/sports/mens-basketball/roster,,,,,,https://plnusealions.com/sports/track-and-field/roster,,,,,https://plnusealions.com/sports/mens-tennis/roster
Point Loma Nazarene University,Women,Sidearm Sports,http://www.plnusealions.com/,OK,II,587,,,,,,https://plnusealions.com/sports/cross-country/roster,https://plnusealions.com/sports/womens-soccer/roster,https://plnusealions.com/sports/womens-volleyball/roster,,https://plnusealions.com/sports/womens-basketball/roster,,,,,,https://plnusealions.com/sports/track-and-field/roster,,https://plnusealions.com/sports/womens-golf/roster,,,https://plnusealions.com/sports/womens-tennis/roster
Pomona-Pitzer Colleges,Men,Sidearm Sports,http://www.sagehens.com/,OK,III,588,,,,https://sagehens.com/sports/football/roster,https://sagehens.com/sports/baseball/roster,https://sagehens.com/sports/mens-cross-country/roster,https://sagehens.com/sports/mens-soccer/roster,,https://sagehens.com/sports/mens-water-polo/roster,https://sagehens.com/sports/mens-basketball/roster,,,,,https://sagehens.com/sports/mens-swimming-and-diving/roster,https://sagehens.com/sports/mens-track-and-field/roster,,https://sagehens.com/sports/mens-golf/roster,,,https://sagehens.com/sports/mens-tennis/roster
Pomona-Pitzer Colleges,Women,Sidearm Sports,http://www.sagehens.com/,OK,III,588,https://sagehens.com/sports/softball/roster,,,,,https://sagehens.com/sports/womens-cross-country/roster,https://sagehens.com/sports/womens-soccer/roster,https://sagehens.com/sports/womens-volleyball/roster,https://sagehens.com/sports/womens-water-polo/roster,https://sagehens.com/sports/womens-basketball/roster,,,,,https://sagehens.com/sports/womens-swimming-and-diving/roster,https://sagehens.com/sports/womens-track-and-field/roster,,https://sagehens.com/sports/womens-golf/roster,https://sagehens.com/sports/womens-lacrosse/roster,,https://sagehens.com/sports/womens-tennis/roster
Portland State University,Men,Sidearm Sports,http://goviks.com/,OK,I-FCS,589,,,,https://goviks.com/sports/football/roster,,https://goviks.com/sports/cross-country/roster,,,,https://goviks.com/sports/mens-basketball/roster,,,,,,https://goviks.com/sports/track-and-field/roster,,,,,https://goviks.com/sports/mens-tennis/roster
Portland State University,Women,Sidearm Sports,http://goviks.com/,OK,I-FCS,589,https://goviks.com/sports/softball/roster,,,,,https://goviks.com/sports/cross-country/roster,https://goviks.com/sports/womens-soccer/roster,https://goviks.com/sports/womens-volleyball/roster,,https://goviks.com/sports/womens-basketball/roster,,,,,,https://goviks.com/sports/track-and-field/roster,,https://goviks.com/sports/womens-golf/roster,,,https://goviks.com/sports/womens-tennis/roster
Post University,Men,Sidearm Sports,http://www.posteagles.com/,OK,II,590,,,,https://posteagles.com/sports/football/roster,https://posteagles.com/sports/baseball/roster,https://posteagles.com/sports/mens-cross-country/roster,https://posteagles.com/sports/mens-soccer/roster,,,https://posteagles.com/sports/mens-basketball/roster,,,,https://posteagles.com/sports/mens-ice-hockey/roster,,,,https://posteagles.com/sports/mens-golf/roster,https://posteagles.com/sports/mens-lacrosse/roster,,
Post University,Women,Sidearm Sports,http://www.posteagles.com/,OK,II,590,https://posteagles.com/sports/softball/roster,,,,,https://posteagles.com/sports/womens-cross-country/roster,https://posteagles.com/sports/womens-soccer/roster,https://posteagles.com/sports/womens-volleyball/roster,,https://posteagles.com/sports/womens-basketball/roster,,,,https://posteagles.com/sports/womens-ice-hockey/roster,,,,https://posteagles.com/sports/womens-golf/roster,https://posteagles.com/sports/womens-lacrosse/roster,,https://posteagles.com/sports/womens-tennis/roster
Prairie View A&M University,Men,Sidearm Sports,http://www.pvpanthers.com/,OK,I-FCS,591,,,,https://pvpanthers.com/sports/football/roster,https://pvpanthers.com/sports/baseball/roster,https://pvpanthers.com/sports/mens-cross-country/roster,,,,https://pvpanthers.com/sports/mens-basketball/roster,,,,,,https://pvpanthers.com/sports/mens-track-and-field/roster,,https://pvpanthers.com/sports/mens-golf/roster,,,
Prairie View A&M University,Women,Sidearm Sports,http://www.pvpanthers.com/,OK,I-FCS,591,https://pvpanthers.com/sports/softball/roster,,,,,https://pvpanthers.com/sports/womens-cross-country/roster,https://pvpanthers.com/sports/womens-soccer/roster,https://pvpanthers.com/sports/womens-volleyball/roster,,https://pvpanthers.com/sports/womens-basketball/roster,https://pvpanthers.com/sports/womens-bowling/roster,,,,,https://pvpanthers.com/sports/womens-track-and-field/roster,,https://pvpanthers.com/sports/womens-golf/roster,,,
Pratt Institute,Men,Sidearm Sports,http://www.goprattgo.com/,OK,III,592,,,,,,https://goprattgo.com/sports/mens-cross-country/roster,https://goprattgo.com/sports/mens-soccer/roster,https://goprattgo.com/sports/mens-volleyball/roster,,https://goprattgo.com/sports/mens-basketball/roster,,,,,,https://goprattgo.com/sports/mens-track-and-field/roster,,https://goprattgo.com/sports/mens-golf/roster,,,https://goprattgo.com/sports/mens-tennis/roster
Pratt Institute,Women,Sidearm Sports,http://www.goprattgo.com/,OK,III,592,,,,,,https://goprattgo.com/sports/womens-cross-country/roster,https://goprattgo.com/sports/womens-soccer/roster,https://goprattgo.com/sports/womens-volleyball/roster,,https://goprattgo.com/sports/womens-basketball/roster,,,,,,https://goprattgo.com/sports/womens-track-and-field/roster,,,,,https://goprattgo.com/sports/womens-tennis/roster
Presbyterian College,Men,Sidearm Sports,http://gobluehose.com/,OK,I-FCS,593,,,,https://gobluehose.com/sports/football/roster,https://gobluehose.com/sports/baseball/roster,https://gobluehose.com/sports/mens-cross-country/roster,https://gobluehose.com/sports/mens-soccer/roster,,,https://gobluehose.com/sports/mens-basketball/roster,,,,,,,https://gobluehose.com/sports/wrestling/roster,https://gobluehose.com/sports/mens-golf/roster,,,https://gobluehose.com/sports/mens-tennis/roster
Presbyterian College,Women,Sidearm Sports,http://gobluehose.com/,OK,I-FCS,593,https://gobluehose.com/sports/softball/roster,,,,,https://gobluehose.com/sports/womens-cross-country/roster,https://gobluehose.com/sports/womens-soccer/roster,https://gobluehose.com/sports/womens-volleyball/roster,,https://gobluehose.com/sports/womens-basketball/roster,,,,,,,https://gobluehose.com/sports/womens-wrestling/roster,https://gobluehose.com/sports/womens-golf/roster,https://gobluehose.com/sports/womens-lacrosse/roster,,https://gobluehose.com/sports/womens-tennis/roster
