country_code,year,sport,athletes,log_athletes,is_present,gdp_per_capita_ppp,gdp_growth,unemployment,political_stability,rule_of_law,control_corruption,gdp_shock,currency_crisis,unemployment_spike,any_econ_shock,disaster_events,disaster_deaths,disaster_affected,any_conflict,n_conflicts,pop_15_24_avg_2018_22,log_pop_15_24,log_gdp_pc,log_disaster_events,log_disaster_deaths,treated_sport,post_2020,did_term,treat_x_y2020,treat_x_y2021,treat_x_y2022,treat_x_y2023,imr
FJI,2021,soccer,0,0.0,0,10322.4279638854,-4.52835673234897,5.225,0.7251,0.3007,0.4434,0.0,0.0,0.0,0.0,1.0,6.0,82751.0,0.0,0.0,153403.3831236053,11.940826221932891,9.242074279182772,0.6931471805599453,1.9459101490553128,1,1,1,0,1,0,0,0.9919853174267543
FJI,2021,basketball,1,0.6931471805599453,1,10322.4279638854,-4.52835673234897,5.225,0.7251,0.3007,0.4434,0.0,0.0,0.0,0.0,1.0,6.0,82751.0,0.0,0.0,153403.3831236053,11.940826221932891,9.242074279182772,0.6931471805599453,1.9459101490553128,0,1,0,0,0,0,0,1.2025625257367822
FJI,2021,tennis,0,0.0,0,10322.4279638854,-4.52835673234897,5.225,0.7251,0.3007,0.4434,0.0,0.0,0.0,0.0,1.0,6.0,82751.0,0.0,0.0,153403.3831236053,11.940826221932891,9.242074279182772,0.6931471805599453,1.9459101490553128,0,1,0,0,0,0,0,1.2364981254647027
FJI,2021,golf,0,0.0,0,10322.4279638854,-4.52835673234897,5.225,0.7251,0.3007,0.4434,0.0,0.0,0.0,0.0,1.0,6.0,82751.0,0.0,0.0,153403.3831236053,11.940826221932891,9.242074279182772,0.6931471805599453,1.9459101490553128,0,1,0,0,0,0,0,1.7471618455508713
FJI,2021,swimming,0,0.0,0,10322.4279638854,-4.52835673234897,5.225,0.7251,0.3007,0.4434,0.0,0.0,0.0,0.0,1.0,6.0,82751.0,0.0,0.0,153403.3831236053,11.940826221932891,9.242074279182772,0.6931471805599453,1.9459101490553128,0,1,0,0,0,0,0,1.2094814433423313
FJI,2021,icehockey,0,0.0,0,10322.4279638854,-4.52835673234897,5.225,0.7251,0.3007,0.4434,0.0,0.0,0.0,0.0,1.0,6.0,82751.0,0.0,0.0,153403.3831236053,11.940826221932891,9.242074279182772,0.6931471805599453,1.9459101490553128,0,1,0,0,0,0,0,2.5155401899226213
FJI,2021,volleyball,0,0.0,0,10322.4279638854,-4.52835673234897,5.225,0.7251,0.3007,0.4434,0.0,0.0,0.0,0.0,1.0,6.0,82751.0,0.0,0.0,153403.3831236053,11.940826221932891,9.242074279182772,0.6931471805599453,1.9459101490553128,1,1,1,0,1,0,0,1.6417356207102611
FJI,2022,track,0,0.0,0,12118.3182710082,17.3979446832272,5.403,0.7485,0.3253,0.3889,0.0,0.0,0.0,0.0,1.0,1.0,69564.0,0.0,0.0,153403.3831236053,11.940826221932891,9.402473493478254,0.6931471805599453,0.6931471805599453,0,1,0,0,0,0,0,0.933885083196076
FJI,2022,soccer,0,0.0,0,12118.3182710082,17.3979446832272,5.403,0.7485,0.3253,0.3889,0.0,0.0,0.0,0.0,1.0,1.0,69564.0,0.0,0.0,153403.3831236053,11.940826221932891,9.402473493478254,0.6931471805599453,0.6931471805599453,1,1,1,0,0,1,0,0.9222025324729186
FJI,2022,basketball,0,0.0,0,12118.3182710082,17.3979446832272,5.403,0.7485,0.3253,0.3889,0.0,0.0,0.0,0.0,1.0,1.0,69564.0,0.0,0.0,153403.3831236053,11.940826221932891,9.402473493478254,0.6931471805599453,0.6931471805599453,0,1,0,0,0,0,0,1.1275841882072923
FJI,2022,tennis,0,0.0,0,12118.3182710082,17.3979446832272,5.403,0.7485,0.3253,0.3889,0.0,0.0,0.0,0.0,1.0,1.0,69564.0,0.0,0.0,153403.3831236053,11.940826221932891,9.402473493478254,0.6931471805599453,0.6931471805599453,0,1,0,0,0,0,0,1.1607949292385455
FJI,2022,golf,0,0.0,0,12118.3182710082,17.3979446832272,5.403,0.7485,0.3253,0.3889,0.0,0.0,0.0,0.0,1.0,1.0,69564.0,0.0,0.0,153403.3831236053,11.940826221932891,9.402473493478254,0.6931471805599453,0.6931471805599453,0,1,0,0,0,0,0,1.6632066337968747
FJI,2022,swimming,0,0.0,0,12118.3182710082,17.3979446832272,5.403,0.7485,0.3253,0.3889,0.0,0.0,0.0,0.0,1.0,1.0,69564.0,0.0,0.0,153403.3831236053,11.940826221932891,9.402473493478254,0.6931471805599453,0.6931471805599453,0,1,0,0,0,0,0,1.1343530562863666
FJI,2022,icehockey,0,0.0,0,12118.3182710082,17.3979446832272,5.403,0.7485,0.3253,0.3889,0.0,0.0,0.0,0.0,1.0,1.0,69564.0,0.0,0.0,153403.3831236053,11.940826221932891,9.402473493478254,0.6931471805599453,0.6931471805599453,0,1,0,0,0,0,0,2.424760491128118
FJI,2022,volleyball,0,0.0,0,12118.3182710082,17.3979446832272,5.403,0.7485,0.3253,0.3889,0.0,0.0,0.0,0.0,1.0,1.0,69564.0,0.0,0.0,153403.3831236053,11.940826221932891,9.402473493478254,0.6931471805599453,0.6931471805599453,1,1,1,0,0,1,0,1.5591501469629871
FJI,2023,track,0,0.0,0,13194.8047570404,8.88313429271439,5.316,0.7443,0.3049,0.5063,0.0,0.0,0.0,0.0,1.0,0.0,230000.0,0.0,0.0,153403.3831236053,11.940826221932891,9.487578452089824,0.6931471805599453,0.0,0,1,0,0,0,0,0,0.9014875977813976
FJI,2023,soccer,0,0.0,0,13194.8047570404,8.88313429271439,5.316,0.7443,0.3049,0.5063,0.0,0.0,0.0,0.0,1.0,0.0,230000.0,0.0,0.0,153403.3831236053,11.940826221932891,9.487578452089824,0.6931471805599453,0.0,1,1,1,0,0,0,1,0.8899691208224139
FJI,2023,basketball,0,0.0,0,13194.8047570404,8.88313429271439,5.316,0.7443,0.3049,0.5063,0.0,0.0,0.0,0.0,1.0,0.0,230000.0,0.0,0.0,153403.3831236053,11.940826221932891,9.487578452089824,0.6931471805599453,0.0,0,1,0,0,0,0,0,1.0927849107905276
FJI,2023,tennis,0,0.0,0,13194.8047570404,8.88313429271439,5.316,0.7443,0.3049,0.5063,0.0,0.0,0.0,0.0,1.0,0.0,230000.0,0.0,0.0,153403.3831236053,11.940826221932891,9.487578452089824,0.6931471805599453,0.0,0,1,0,0,0,0,0,1.1256369163429847
FJI,2023,golf,0,0.0,0,13194.8047570404,8.88313429271439,5.316,0.7443,0.3049,0.5063,0.0,0.0,0.0,0.0,1.0,0.0,230000.0,0.0,0.0,153403.3831236053,11.940826221932891,9.487578452089824,0.6931471805599453,0.0,0,1,0,0,0,0,0,1.6239558054589978
FJI,2023,swimming,0,0.0,0,13194.8047570404,8.88313429271439,5.316,0.7443,0.3049,0.5063,0.0,0.0,0.0,0.0,1.0,0.0,230000.0,0.0,0.0,153403.3831236053,11.940826221932891,9.487578452089824,0.6931471805599453,0.0,0,1,0,0,0,0,0,1.0994795323473348
FJI,2023,icehockey,0,0.0,0,13194.8047570404,8.88313429271439,5.316,0.7443,0.3049,0.5063,0.0,0.0,0.0,0.0,1.0,0.0,230000.0,0.0,0.0,153403.3831236053,11.940826221932891,9.487578452089824,0.6931471805599453,0.0,0,1,0,0,0,0,0,2.3821218818683065
FJI,2023,volleyball,0,0.0,0,13194.8047570404,8.88313429271439,5.316,0.7443,0.3049,0.5063,0.0,0.0,0.0,0.0,1.0,0.0,230000.0,0.0,0.0,153403.3831236053,11.940826221932891,9.487578452089824,0.6931471805599453,0.0,1,1,1,0,0,0,1,1.5205794596308255
PER,2019,track,1,0.6931471805599453,1,15463.5432397882,0.502286291227506,3.379,-0.1636,-0.5201,-0.5095,0.0,0.0,0.0,0.0,7.0,78.0,43245.0,0.0,0.0,5547453.300621739,15.52884951565913,9.646240483449107,2.079441541679836,4.3694478524670215,0,0,0,0,0,0,0,0.42711557221095375
PER,2019,soccer,3,1.3862943611198906,1,15463.5432397882,0.502286291227506,3.379,-0.1636,-0.5201,-0.5095,0.0,0.0,0.0,0.0,7.0,78.0,43245.0,0.0,0.0,5547453.300621739,15.52884951565913,9.646240483449107,2.079441541679836,4.3694478524670215,1,0,0,0,0,0,0,0.41909878692229896
PER,2019,basketball,0,0.0,0,15463.5432397882,0.502286291227506,3.379,-0.1636,-0.5201,-0.5095,0.0,0.0,0.0,0.0,7.0,78.0,43245.0,0.0,0.0,5547453.300621739,15.52884951565913,9.646240483449107,2.079441541679836,4.3694478524670215,0,0,0,0,0,0,0,0.5660843386782938
PER,2019,tennis,7,2.079441541679836,1,15463.5432397882,0.502286291227506,3.379,-0.1636,-0.5201,-0.5095,0.0,0.0,0.0,0.0,7.0,78.0,43245.0,0.0,0.0,5547453.300621739,15.52884951565913,9.646240483449107,2.079441541679836,4.3694478524670215,0,0,0,0,0,0,0,0.5909575316353459
PER,2019,golf,2,1.0986122886681098,1,15463.5432397882,0.502286291227506,3.379,-0.1636,-0.5201,-0.5095,0.0,0.0,0.0,0.0,7.0,78.0,43245.0,0.0,0.0,5547453.300621739,15.52884951565913,9.646240483449107,2.079441541679836,4.3694478524670215,0,0,0,0,0,0,0,0.9957970573686892
PER,2019,swimming,8,2.19722457733622,1,15463.5432397882,0.502286291227506,3.379,-0.1636,-0.5201,-0.5095,0.0,0.0,0.0,0.0,7.0,78.0,43245.0,0.0,0.0,5547453.300621739,15.52884951565913,9.646240483449107,2.079441541679836,4.3694478524670215,0,0,0,0,0,0,0,0.5711309003157192
PER,2019,icehockey,0,0.0,0,15463.5432397882,0.502286291227506,3.379,-0.1636,-0.5201,-0.5095,0.0,0.0,0.0,0.0,7.0,78.0,43245.0,0.0,0.0,5547453.300621739,15.52884951565913,9.646240483449107,2.079441541679836,4.3694478524670215,0,0,0,0,0,0,0,1.6746697575774667
PER,2019,volleyball,2,1.0986122886681098,1,15463.5432397882,0.502286291227506,3.379,-0.1636,-0.5201,-0.5095,0.0,0.0,0.0,0.0,7.0,78.0,43245.0,0.0,0.0,5547453.300621739,15.52884951565913,9.646240483449107,2.079441541679836,4.3694478524670215,1,0,0,0,0,0,0,0.9082153301916666
PER,2020,track,3,1.3862943611198906,1,13609.5999609595,-11.989123385761,7.179,-0.3577,-0.3828,-0.5246,1.0,0.0,1.0,1.0,4.0,30.0,7598.0,0.0,0.0,5547453.300621739,15.52884951565913,9.518530702190716,1.6094379124341005,3.4339872044851463,0,1,0,0,0,0,0,0.4973657623914432
PER,2020,soccer,2,1.0986122886681098,1,13609.5999609595,-11.989123385761,7.179,-0.3577,-0.3828,-0.5246,1.0,0.0,1.0,1.0,4.0,30.0,7598.0,0.0,0.0,5547453.300621739,15.52884951565913,9.518530702190716,1.6094379124341005,3.4339872044851463,1,1,1,1,0,0,0,0.4886549590894914
PER,2020,basketball,0,0.0,0,13609.5999609595,-11.989123385761,7.179,-0.3577,-0.3828,-0.5246,1.0,0.0,1.0,1.0,4.0,30.0,7598.0,0.0,0.0,5547453.300621739,15.52884951565913,9.518530702190716,1.6094379124341005,3.4339872044851463,0,1,0,0,0,0,0,0.6469008854459586
PER,2020,tennis,7,2.079441541679836,1,13609.5999609595,-11.989123385761,7.179,-0.3577,-0.3828,-0.5246,1.0,0.0,1.0,1.0,4.0,30.0,7598.0,0.0,0.0,5547453.300621739,15.52884951565913,9.518530702190716,1.6094379124341005,3.4339872044851463,0,1,0,0,0,0,0,0.6734153235030012
PER,2020,golf,1,0.6931471805599453,1,13609.5999609595,-11.989123385761,7.179,-0.3577,-0.3828,-0.5246,1.0,0.0,1.0,1.0,4.0,30.0,7598.0,0.0,0.0,5547453.300621739,15.52884951565913,9.518530702190716,1.6094379124341005,3.4339872044851463,0,1,0,0,0,0,0,1.097969143395762
PER,2020,swimming,8,2.19722457733622,1,13609.5999609595,-11.989123385761,7.179,-0.3577,-0.3828,-0.5246,1.0,0.0,1.0,1.0,4.0,30.0,7598.0,0.0,0.0,5547453.300621739,15.52884951565913,9.518530702190716,1.6094379124341005,3.4339872044851463,0,1,0,0,0,0,0,0.6522858382935335
PER,2020,icehockey,0,0.0,0,13609.5999609595,-11.989123385761,7.179,-0.3577,-0.3828,-0.5246,1.0,0.0,1.0,1.0,4.0,30.0,7598.0,0.0,0.0,5547453.300621739,15.52884951565913,9.518530702190716,1.6094379124341005,3.4339872044851463,0,1,0,0,0,0,0,1.7940144922363082
PER,2020,volleyball,0,0.0,0,13609.5999609595,-11.989123385761,7.179,-0.3577,-0.3828,-0.5246,1.0,0.0,1.0,1.0,4.0,30.0,7598.0,0.0,0.0,5547453.300621739,15.52884951565913,9.518530702190716,1.6094379124341005,3.4339872044851463,1,1,1,1,0,0,0,1.0070026516122226
PER,2021,track,3,1.3862943611198906,1,15280.5512106486,12.2777396432111,5.097,-0.3553,-0.5325,-0.6538,0.0,0.0,0.0,0.0,10.0,23.0,48537.0,0.0,0.0,5547453.300621739,15.52884951565913,9.634336136065189,2.3978952727983707,3.1780538303479458,0,1,0,0,0,0,0,0.46335446477980974
PER,2021,soccer,2,1.0986122886681098,1,15280.5512106486,12.2777396432111,5.097,-0.3553,-0.5325,-0.6538,0.0,0.0,0.0,0.0,10.0,23.0,48537.0,0.0,0.0,5547453.300621739,15.52884951565913,9.634336136065189,2.3978952727983707,3.1780538303479458,1,1,1,0,1,0,0,0.45496918576644163
PER,2021,basketball,0,0.0,0,15280.5512106486,12.2777396432111,5.097,-0.3553,-0.5325,-0.6538,0.0,0.0,0.0,0.0,10.0,23.0,48537.0,0.0,0.0,5547453.300621739,15.52884951565913,9.634336136065189,2.3978952727983707,3.1780538303479458,0,1,0,0,0,0,0,0.6079477487060162
PER,2021,tennis,6,1.9459101490553128,1,15280.5512106486,12.2777396432111,5.097,-0.3553,-0.5325,-0.6538,0.0,0.0,0.0,0.0,10.0,23.0,48537.0,0.0,0.0,5547453.300621739,15.52884951565913,9.634336136065189,2.3978952727983707,3.1780538303479458,0,1,0,0,0,0,0,0.6336968154299732
PER,2021,golf,1,0.6931471805599453,1,15280.5512106486,12.2777396432111,5.097,-0.3553,-0.5325,-0.6538,0.0,0.0,0.0,0.0,10.0,23.0,48537.0,0.0,0.0,5547453.300621739,15.52884951565913,9.634336136065189,2.3978952727983707,3.1780538303479458,0,1,0,0,0,0,0,1.0490954480388561
PER,2021,swimming,12,2.5649493574615367,1,15280.5512106486,12.2777396432111,5.097,-0.3553,-0.5325,-0.6538,0.0,0.0,0.0,0.0,10.0,23.0,48537.0,0.0,0.0,5547453.300621739,15.52884951565913,9.634336136065189,2.3978952727983707,3.1780538303479458,0,1,0,0,0,0,0,0.6131748515490975
PER,2021,icehockey,0,0.0,0,15280.5512106486,12.2777396432111,5.097,-0.3553,-0.5325,-0.6538,0.0,0.0,0.0,0.0,10.0,23.0,48537.0,0.0,0.0,5547453.300621739,15.52884951565913,9.634336136065189,2.3978952727983707,3.1780538303479458,0,1,0,0,0,0,0,1.7372054263205594
PER,2021,volleyball,0,0.0,0,15280.5512106486,12.2777396432111,5.097,-0.3553,-0.5325,-0.6538,0.0,0.0,0.0,0.0,10.0,23.0,48537.0,0.0,0.0,5547453.300621739,15.52884951565913,9.634336136065189,2.3978952727983707,3.1780538303479458,1,1,1,0,1,0,0,0.9596964560306549
PER,2022,track,1,0.6931471805599453,1,15559.821643644,1.82762015025182,4.291,-0.4871,-0.5528,-0.808,0.0,0.0,0.0,0.0,5.0,13.0,4215.0,0.0,0.0,5547453.300621739,15.52884951565913,9.652447335175944,1.791759469228055,2.6390573296152584,0,1,0,0,0,0,0,0.48153104697650745
PER,2022,soccer,4,1.6094379124341005,1,15559.821643644,1.82762015025182,4.291,-0.4871,-0.5528,-0.808,0.0,0.0,0.0,0.0,5.0,13.0,4215.0,0.0,0.0,5547453.300621739,15.52884951565913,9.652447335175944,1.791759469228055,2.6390573296152584,1,1,1,0,0,1,0,0.47296946802180395
PER,2022,basketball,1,0.6931471805599453,1,15559.821643644,1.82762015025182,4.291,-0.4871,-0.5528,-0.808,0.0,0.0,0.0,0.0,5.0,13.0,4215.0,0.0,0.0,5547453.300621739,15.52884951565913,9.652447335175944,1.791759469228055,2.6390573296152584,0,1,0,0,0,0,0,0.6288038013563299
PER,2022,tennis,3,1.3862943611198906,1,15559.821643644,1.82762015025182,4.291,-0.4871,-0.5528,-0.808,0.0,0.0,0.0,0.0,5.0,13.0,4215.0,0.0,0.0,5547453.300621739,15.52884951565913,9.652447335175944,1.791759469228055,2.6390573296152584,0,1,0,0,0,0,0,0.6549683267119172
PER,2022,golf,2,1.0986122886681098,1,15559.821643644,1.82762015025182,4.291,-0.4871,-0.5528,-0.808,0.0,0.0,0.0,0.0,5.0,13.0,4215.0,0.0,0.0,5547453.300621739,15.52884951565913,9.652447335175944,1.791759469228055,2.6390573296152584,0,1,0,0,0,0,0,1.0753445952808194
PER,2022,swimming,7,2.079441541679836,1,15559.821643644,1.82762015025182,4.291,-0.4871,-0.5528,-0.808,0.0,0.0,0.0,0.0,5.0,13.0,4215.0,0.0,0.0,5547453.300621739,15.52884951565913,9.652447335175944,1.791759469228055,2.6390573296152584,0,1,0,0,0,0,0,0.6341165785437457
PER,2022,icehockey,0,0.0,0,15559.821643644,1.82762015025182,4.291,-0.4871,-0.5528,-0.808,0.0,0.0,0.0,0.0,5.0,13.0,4215.0,0.0,0.0,5547453.300621739,15.52884951565913,9.652447335175944,1.791759469228055,2.6390573296152584,0,1,0,0,0,0,0,1.7677771198858088
PER,2022,volleyball,4,1.6094379124341005,1,15559.821643644,1.82762015025182,4.291,-0.4871,-0.5528,-0.808,0.0,0.0,0.0,0.0,5.0,13.0,4215.0,0.0,0.0,5547453.300621739,15.52884951565913,9.652447335175944,1.791759469228055,2.6390573296152584,1,1,1,0,0,1,0,0.9850924519030722
PER,2023,track,1,0.6931471805599453,1,15327.5819994558,-1.49255980889144,4.899,-0.5218,-0.5381,-0.721,0.0,0.0,0.0,0.0,6.0,143.0,585962.0,0.0,0.0,5547453.300621739,15.52884951565913,9.637409229448387,1.9459101490553128,4.969813299576001,0,1,0,0,0,0,0,0.49218001173620796
PER,2023,soccer,1,0.6931471805599453,1,15327.5819994558,-1.49255980889144,4.899,-0.5218,-0.5381,-0.721,0.0,0.0,0.0,0.0,6.0,143.0,585962.0,0.0,0.0,5547453.300621739,15.52884951565913,9.637409229448387,1.9459101490553128,4.969813299576001,1,1,1,0,0,0,1,0.4835176422069474
PER,2023,basketball,1,0.6931471805599453,1,15327.5819994558,-1.49255980889144,4.899,-0.5218,-0.5381,-0.721,0.0,0.0,0.0,0.0,6.0,143.0,585962.0,0.0,0.0,5547453.300621739,15.52884951565913,9.637409229448387,1.9459101490553128,4.969813299576001,0,1,0,0,0,0,0,0.6409813914609719
PER,2023,tennis,3,1.3862943611198906,1,15327.5819994558,-1.49255980889144,4.899,-0.5218,-0.5381,-0.721,0.0,0.0,0.0,0.0,6.0,143.0,585962.0,0.0,0.0,5547453.300621739,15.52884951565913,9.637409229448387,1.9459101490553128,4.969813299576001,0,1,0,0,0,0,0,0.667382430361877
PER,2023,golf,2,1.0986122886681098,1,15327.5819994558,-1.49255980889144,4.899,-0.5218,-0.5381,-0.721,0.0,0.0,0.0,0.0,6.0,143.0,585962.0,0.0,0.0,5547453.300621739,15.52884951565913,9.637409229448387,1.9459101490553128,4.969813299576001,0,1,0,0,0,0,0,1.0905838495018707
PER,2023,swimming,8,2.19722457733622,1,15327.5819994558,-1.49255980889144,4.899,-0.5218,-0.5381,-0.721,0.0,0.0,0.0,0.0,6.0,143.0,585962.0,0.0,0.0,5547453.300621739,15.52884951565913,9.637409229448387,1.9459101490553128,4.969813299576001,0,1,0,0,0,0,0,0.6463429519591394
PER,2023,icehockey,0,0.0,0,15327.5819994558,-1.49255980889144,4.899,-0.5218,-0.5381,-0.721,0.0,0.0,0.0,0.0,6.0,143.0,585962.0,0.0,0.0,5547453.300621739,15.52884951565913,9.637409229448387,1.9459101490553128,4.969813299576001,0,1,0,0,0,0,0,1.7854610741669035
PER,2023,volleyball,4,1.6094379124341005,1,15327.5819994558,-1.49255980889144,4.899,-0.5218,-0.5381,-0.721,0.0,0.0,0.0,0.0,6.0,143.0,585962.0,0.0,0.0,5547453.300621739,15.52884951565913,9.637409229448387,1.9459101490553128,4.969813299576001,1,1,1,0,0,0,1,0.9998484499402898
IND,2019,track,2,1.0986122886681098,1,7930.0911303899,2.79675759965889,6.51,-0.7968,-0.0672,-0.3026,0.0,0.0,0.0,0.0,12.0,2307.0,28098860.0,1.0,3.0,257476344.46348223,19.366438407686875,8.978419806415308,2.5649493574615367,7.744136627627991,0,0,0,0,0,0,0,0.22440222815417327
IND,2019,soccer,0,0.0,0,7930.0911303899,2.79675759965889,6.51,-0.7968,-0.0672,-0.3026,0.0,0.0,0.0,0.0,12.0,2307.0,28098860.0,1.0,3.0,257476344.46348223,19.366438407686875,8.978419806415308,2.5649493574615367,7.744136627627991,1,0,0,0,0,0,0,0.21899532123940146
IND,2019,basketball,1,0.6931471805599453,1,7930.0911303899,2.79675759965889,6.51,-0.7968,-0.0672,-0.3026,0.0,0.0,0.0,0.0,12.0,2307.0,28098860.0,1.0,3.0,257476344.46348223,19.366438407686875,8.978419806415308,2.5649493574615367,7.744136627627991,0,0,0,0,0,0,0,0.3224249147585771
IND,2019,tennis,13,2.6390573296152584,1,7930.0911303899,2.79675759965889,6.51,-0.7968,-0.0672,-0.3026,0.0,0.0,0.0,0.0,12.0,2307.0,28098860.0,1.0,3.0,257476344.46348223,19.366438407686875,8.978419806415308,2.5649493574615367,7.744136627627991,0,0,0,0,0,0,0,0.3407403490531322
IND,2019,golf,3,1.3862943611198906,1,7930.0911303899,2.79675759965889,6.51,-0.7968,-0.0672,-0.3026,0.0,0.0,0.0,0.0,12.0,2307.0,28098860.0,1.0,3.0,257476344.46348223,19.366438407686875,8.978419806415308,2.5649493574615367,7.744136627627991,0,0,0,0,0,0,0,0.6630692065690452
IND,2019,swimming,1,0.6931471805599453,1,7930.0911303899,2.79675759965889,6.51,-0.7968,-0.0672,-0.3026,0.0,0.0,0.0,0.0,12.0,2307.0,28098860.0,1.0,3.0,257476344.46348223,19.366438407686875,8.978419806415308,2.5649493574615367,7.744136627627991,0,0,0,0,0,0,0,0.32612362704351355
IND,2019,icehockey,0,0.0,0,7930.0911303899,2.79675759965889,6.51,-0.7968,-0.0672,-0.3026,0.0,0.0,0.0,0.0,12.0,2307.0,28098860.0,1.0,3.0,257476344.46348223,19.366438407686875,8.978419806415308,2.5649493574615367,7.744136627627991,0,0,0,0,0,0,0,1.2656749979895612
IND,2019,volleyball,0,0.0,0,7930.0911303899,2.79675759965889,6.51,-0.7968,-0.0672,-0.3026,0.0,0.0,0.0,0.0,12.0,2307.0,28098860.0,1.0,3.0,257476344.46348223,19.366438407686875,8.978419806415308,2.5649493574615367,7.744136627627991,1,0,0,0,0,0,0,0.5901057817530676
IND,2020,track,3,1.3862943611198906,1,7399.53068079041,-6.69047102833747,7.859,-0.8414,-0.0584,-0.2936,1.0,0.0,0.0,1.0,11.0,2316.0,19648352.0,1.0,4.0,257476344.46348223,19.366438407686875,8.909171855666223,2.4849066497880004,7.748028524432376,0,1,0,0,0,0,0,0.24267263530635494
IND,2020,soccer,1,0.6931471805599453,1,7399.53068079041,-6.69047102833747,7.859,-0.8414,-0.0584,-0.2936,1.0,0.0,0.0,1.0,11.0,2316.0,19648352.0,1.0,4.0,257476344.46348223,19.366438407686875,8.909171855666223,2.4849066497880004,7.748028524432376,1,1,1,1,0,0,0,0.23698157102467787
IND,2020,basketball,1,0.6931471805599453,1,7399.53068079041,-6.69047102833747,7.859,-0.8414,-0.0584,-0.2936,1.0,0.0,0.0,1.0,11.0,2316.0,19648352.0,1.0,4.0,257476344.46348223,19.366438407686875,8.909171855666223,2.4849066497880004,7.748028524432376,0,1,0,0,0,0,0,0.34526299502115476
IND,2020,tennis,14,2.70805020110221,1,7399.53068079041,-6.69047102833747,7.859,-0.8414,-0.0584,-0.2936,1.0,0.0,0.0,1.0,11.0,2316.0,19648352.0,1.0,4.0,257476344.46348223,19.366438407686875,8.909171855666223,2.4849066497880004,7.748028524432376,0,1,0,0,0,0,0,0.36432802622940563
IND,2020,golf,2,1.0986122886681098,1,7399.53068079041,-6.69047102833747,7.859,-0.8414,-0.0584,-0.2936,1.0,0.0,0.0,1.0,11.0,2316.0,19648352.0,1.0,4.0,257476344.46348223,19.366438407686875,8.909171855666223,2.4849066497880004,7.748028524432376,0,1,0,0,0,0,0,0.6964516301452048
IND,2020,swimming,1,0.6931471805599453,1,7399.53068079041,-6.69047102833747,7.859,-0.8414,-0.0584,-0.2936,1.0,0.0,0.0,1.0,11.0,2316.0,19648352.0,1.0,4.0,257476344.46348223,19.366438407686875,8.909171855666223,2.4849066497880004,7.748028524432376,0,1,0,0,0,0,0,0.3491153886353884
IND,2020,icehockey,0,0.0,0,7399.53068079041,-6.69047102833747,7.859,-0.8414,-0.0584,-0.2936,1.0,0.0,0.0,1.0,11.0,2316.0,19648352.0,1.0,4.0,257476344.46348223,19.366438407686875,8.909171855666223,2.4849066497880004,7.748028524432376,0,1,0,0,0,0,0,1.3085660703497966
IND,2020,volleyball,0,0.0,0,7399.53068079041,-6.69047102833747,7.859,-0.8414,-0.0584,-0.2936,1.0,0.0,0.0,1.0,11.0,2316.0,19648352.0,1.0,4.0,257476344.46348223,19.366438407686875,8.909171855666223,2.4849066497880004,7.748028524432376,1,1,1,1,0,0,0,0.6217087063921525
IND,2021,track,3,1.3862943611198906,1,8050.01857452664,8.79093447676263,6.38,-0.6911,-0.1085,-0.3171,0.0,0.0,0.0,0.0,19.0,2126.0,3833811.0,1.0,2.0,257476344.46348223,19.366438407686875,8.99342967780456,2.995732273553991,7.662467815200237,0,1,0,0,0,0,0,0.20995478730732203
IND,2021,soccer,1,0.6931471805599453,1,8050.01857452664,8.79093447676263,6.38,-0.6911,-0.1085,-0.3171,0.0,0.0,0.0,0.0,19.0,2126.0,3833811.0,1.0,2.0,257476344.46348223,19.366438407686875,8.99342967780456,2.995732273553991,7.662467815200237,1,1,1,0,1,0,0,0.2047816176219316
IND,2021,basketball,2,1.0986122886681098,1,8050.01857452664,8.79093447676263,6.38,-0.6911,-0.1085,-0.3171,0.0,0.0,0.0,0.0,19.0,2126.0,3833811.0,1.0,2.0,257476344.46348223,19.366438407686875,8.99342967780456,2.995732273553991,7.662467815200237,0,1,0,0,0,0,0,0.3041966402404291
IND,2021,tennis,16,2.833213344056216,1,8050.01857452664,8.79093447676263,6.38,-0.6911,-0.1085,-0.3171,0.0,0.0,0.0,0.0,19.0,2126.0,3833811.0,1.0,2.0,257476344.46348223,19.366438407686875,8.99342967780456,2.995732273553991,7.662467815200237,0,1,0,0,0,0,0,0.3218876497016687
IND,2021,golf,2,1.0986122886681098,1,8050.01857452664,8.79093447676263,6.38,-0.6911,-0.1085,-0.3171,0.0,0.0,0.0,0.0,19.0,2126.0,3833811.0,1.0,2.0,257476344.46348223,19.366438407686875,8.99342967780456,2.995732273553991,7.662467815200237,0,1,0,0,0,0,0,0.6359722147532595
IND,2021,swimming,7,2.079441541679836,1,8050.01857452664,8.79093447676263,6.38,-0.6911,-0.1085,-0.3171,0.0,0.0,0.0,0.0,19.0,2126.0,3833811.0,1.0,2.0,257476344.46348223,19.366438407686875,8.99342967780456,2.995732273553991,7.662467815200237,0,1,0,0,0,0,0,0.30776741936903496
IND,2021,icehockey,0,0.0,0,8050.01857452664,8.79093447676263,6.38,-0.6911,-0.1085,-0.3171,0.0,0.0,0.0,0.0,19.0,2126.0,3833811.0,1.0,2.0,257476344.46348223,19.366438407686875,8.99342967780456,2.995732273553991,7.662467815200237,0,1,0,0,0,0,0,1.230460346408005
